100
10.9, 126.4, 8.4
8.2, 152.7, 7.6
47.2, 146.8, 4.9
29.1, 190.9, 7.2
55.9, 76.5, 10.2
4.5, 125.9, 7.9
42.2, 112.1, 8.8
60.8, 93.5, 4.8
31.3, 84.1, 2.8
24.1, 151.9, 14.3
53.8, 190.7, 7.5
70.0, 81.1, 9.0
86.8, 122.5, 2.5
35.8, 98.7, 6.0
48.0, 104.3, 4.0
47.2, 78.3, 1.8
6.8, 191.8, 2.9
47.8, 117.2, 6.3
93.7, 161.4, 11.3
53.3, 164.6, 9.0
3.8, 115.9, 7.0
57.4, 84.5, 6.3
88.3, 151.4, 10.4
41.9, 154.2, 7.0
76.1, 189.8, 1.7
13.1, 101.8, 4.4
21.1, 141.5, 3.2
69.4, 107.7, 12.9
86.3, 172.4, 10.0
75.6, 86.9, 7.1
6.2, 195.2, 12.5
15.3, 83.2, 11.1
64.5, 161.2, 4.6
68.1, 74.7, 6.9
72.2, 183.4, 2.8
92.2, 180.5, 9.3
2.8, 62.5, 9.7
1.8, 131.3, 10.7
60.2, 98.3, 10.9
38.9, 81.5, 1.5
4.7, 126.7, 12.5
87.6, 92.1, 7.1
85.0, 93.3, 3.0
9.5, 191.3, 9.6
94.8, 198.6, 11.3
65.8, 121.9, 1.8
65.6, 188.3, 14.1
66.3, 180.7, 7.4
90.7, 74.1, 11.2
83.1, 57.1, 2.0
64.0, 51.7, 10.2
89.1, 161.8, 6.2
69.9, 178.9, 2.8
74.7, 116.9, 13.6
77.4, 154.9, 10.6
65.7, 164.9, 4.2
71.1, 93.8, 9.9
45.7, 56.9, 14.6
42.6, 194.0, 9.9
65.6, 111.0, 3.8
41.5, 130.5, 13.5
80.0, 175.6, 6.7
21.9, 187.8, 6.7
33.6, 93.5, 8.8
20.7, 83.9, 12.5
48.6, 169.5, 2.6
59.4, 144.7, 8.4
65.4, 195.0, 9.5
82.7, 179.9, 13.0
13.2, 162.8, 9.4
82.7, 116.7, 7.5
57.7, 107.8, 10.3
65.2, 88.9, 5.9
88.3, 53.3, 8.6
92.9, 106.2, 2.9
29.8, 114.3, 2.7
25.9, 117.5, 3.6
90.9, 196.6, 1.7
92.5, 139.5, 11.8
9.8, 90.2, 9.9
63.8, 156.4, 6.6
16.3, 154.9, 6.7
37.4, 89.9, 2.0
66.9, 135.1, 12.3
47.3, 183.2, 14.7
45.7, 116.1, 1.5
16.9, 177.7, 9.1
11.9, 147.0, 13.0
5.5, 60.7, 5.5
98.2, 53.8, 1.8
47.1, 76.5, 1.9
52.7, 189.2, 10.7
13.0, 151.4, 4.0
77.9, 68.6, 13.9
64.5, 106.1, 7.9
20.2, 95.6, 1.4
68.1, 82.2, 13.2
54.1, 125.4, 12.0
0.9, 79.5, 11.4
22.6, 115.9, 7.3
