1000
28.2, 55.3, 12.8
2.5, 165.3, 12.1
66.9, 133.6, 12.1
22.5, 182.4, 1.6
74.7, 70.5, 10.2
69.0, 155.6, 14.8
0.4, 99.6, 11.2
95.8, 131.5, 5.2
7.6, 196.3, 4.2
10.2, 90.6, 6.7
39.2, 67.3, 8.5
76.8, 107.9, 6.8
4.6, 164.5, 15.0
47.7, 126.6, 4.4
40.9, 158.0, 6.9
3.6, 148.0, 11.5
13.9, 105.0, 1.7
59.9, 123.5, 1.5
82.4, 85.9, 14.2
76.0, 90.3, 10.7
2.7, 61.6, 14.1
18.2, 112.5, 4.2
25.2, 129.1, 13.2
32.9, 58.6, 4.3
27.1, 170.9, 4.7
75.4, 186.5, 4.7
36.1, 95.4, 15.0
27.1, 50.9, 3.6
53.8, 182.1, 9.4
19.4, 61.2, 12.1
19.9, 115.8, 2.0
66.2, 182.1, 14.7
88.3, 95.1, 5.3
72.3, 179.1, 7.3
67.0, 72.6, 6.4
80.2, 125.6, 13.6
46.4, 115.8, 9.6
15.3, 153.1, 1.2
70.8, 156.8, 10.1
84.2, 101.1, 13.3
84.9, 198.2, 4.0
2.6, 155.0, 7.9
2.5, 166.1, 11.1
93.1, 74.3, 6.7
41.2, 78.6, 1.3
21.8, 132.0, 10.3
12.0, 70.8, 4.5
49.6, 154.8, 5.9
97.9, 86.2, 5.0
24.2, 165.6, 7.7
54.9, 166.7, 7.4
8.5, 177.7, 3.5
28.1, 152.8, 2.3
83.3, 86.5, 10.0
89.9, 147.9, 11.3
15.4, 109.7, 6.6
74.7, 198.2, 2.4
13.0, 174.2, 14.5
12.6, 178.7, 1.4
81.3, 85.0, 2.0
40.2, 75.7, 10.2
90.4, 168.2, 7.2
32.7, 181.0, 9.8
55.9, 194.4, 11.6
59.8, 122.5, 8.8
53.2, 123.8, 3.5
40.2, 71.8, 3.7
87.8, 98.3, 5.8
72.4, 159.6, 9.9
47.4, 196.5, 4.1
84.6, 173.7, 14.3
85.3, 104.0, 11.3
6.8, 111.5, 7.2
8.0, 164.0, 13.9
43.0, 95.7, 1.6
35.5, 91.5, 4.0
22.9, 67.9, 8.3
8.8, 174.4, 7.8
51.8, 108.4, 3.8
15.0, 144.0, 4.0
15.4, 137.9, 4.7
87.6, 176.1, 13.2
41.5, 84.3, 2.1
96.6, 128.9, 6.6
47.1, 139.9, 14.7
10.3, 70.6, 4.6
21.5, 53.2, 12.2
72.1, 63.4, 6.4
63.7, 116.3, 13.9
58.2, 73.6, 15.0
1.1, 190.6, 4.3
3.4, 55.4, 9.5
47.1, 85.5, 7.5
46.2, 82.6, 9.1
15.4, 55.8, 12.2
49.2, 195.5, 12.8
64.0, 87.7, 10.6
82.4, 61.2, 14.5
23.9, 126.1, 2.7
2.4, 172.5, 12.7
55.8, 59.7, 12.7
42.1, 116.2, 4.4
3.4, 131.2, 7.3
92.6, 156.3, 10.9
61.7, 88.8, 13.5
38.0, 161.2, 7.5
13.5, 160.7, 5.3
75.2, 186.4, 4.8
82.0, 157.2, 5.2
63.6, 144.4, 1.1
21.2, 76.6, 13.7
94.9, 59.2, 2.1
87.0, 81.5, 12.5
72.1, 193.9, 6.4
43.6, 178.2, 5.8
37.2, 53.9, 4.4
96.2, 158.7, 2.1
43.3, 157.9, 6.0
90.7, 59.5, 14.5
46.1, 156.4, 6.8
68.9, 78.7, 14.3
51.0, 82.0, 10.2
34.7, 171.9, 2.7
14.4, 148.1, 11.7
73.3, 68.1, 10.9
73.5, 172.1, 3.6
96.1, 104.9, 11.4
42.0, 100.9, 2.4
86.2, 165.0, 2.2
22.9, 194.4, 12.0
95.3, 181.9, 12.1
15.1, 133.4, 12.4
23.5, 78.4, 8.4
6.5, 113.7, 9.3
44.3, 153.7, 9.9
27.9, 177.6, 1.2
61.0, 147.1, 2.5
34.4, 171.8, 14.5
56.1, 195.4, 7.5
54.2, 188.9, 2.6
86.4, 61.7, 3.1
75.0, 67.8, 12.8
64.7, 171.1, 8.9
71.4, 93.9, 6.0
60.5, 82.2, 14.6
28.1, 88.0, 14.1
23.1, 121.9, 7.0
85.3, 99.7, 5.3
86.9, 129.7, 3.7
65.2, 182.1, 14.2
21.9, 75.6, 12.7
35.8, 56.2, 14.9
77.0, 123.6, 12.4
18.8, 166.9, 10.9
75.3, 183.0, 8.5
17.4, 195.7, 5.2
35.6, 145.2, 8.9
38.3, 134.5, 10.1
68.6, 141.4, 12.6
74.2, 109.4, 9.7
53.5, 109.0, 6.8
57.4, 82.9, 5.9
67.7, 85.2, 5.0
40.4, 76.1, 13.7
27.0, 108.3, 6.3
41.4, 54.1, 6.1
69.6, 179.5, 7.9
86.5, 100.5, 13.0
7.8, 160.4, 4.5
19.6, 126.2, 14.2
18.2, 113.4, 4.4
63.1, 174.7, 12.7
95.8, 132.1, 10.6
6.8, 117.6, 1.8
12.2, 72.5, 11.9
69.8, 104.5, 6.0
28.2, 140.5, 6.7
49.2, 69.3, 11.5
73.5, 119.9, 12.8
84.4, 76.1, 3.4
63.5, 186.2, 1.0
84.4, 198.6, 10.4
11.0, 174.6, 14.6
52.7, 102.7, 7.1
66.6, 172.5, 1.1
63.9, 61.2, 10.2
98.7, 169.3, 12.5
17.0, 146.8, 13.4
77.2, 76.4, 12.9
7.2, 74.6, 4.3
44.2, 105.0, 1.3
64.0, 145.3, 6.9
38.9, 140.6, 3.1
81.8, 148.8, 13.7
87.1, 122.8, 13.0
70.1, 141.1, 5.2
19.1, 178.3, 11.8
76.3, 179.9, 7.3
18.3, 145.8, 6.3
66.3, 169.6, 8.3
69.3, 63.4, 7.6
7.7, 64.4, 8.5
39.9, 187.5, 8.4
29.4, 181.9, 13.4
5.4, 98.3, 5.2
83.8, 107.5, 11.6
60.5, 79.6, 11.9
57.5, 62.1, 9.7
46.1, 159.1, 6.8
79.3, 158.6, 13.5
14.4, 106.2, 12.6
82.4, 87.9, 10.1
1.9, 107.7, 13.0
31.6, 153.9, 11.6
27.4, 135.0, 8.4
71.6, 58.7, 1.1
39.5, 57.9, 10.8
58.0, 173.8, 7.7
6.3, 55.9, 7.7
62.6, 199.3, 9.0
61.0, 166.6, 14.3
100.0, 138.1, 8.3
98.4, 142.0, 1.9
84.7, 144.5, 6.3
20.1, 196.0, 10.1
76.6, 116.6, 8.3
35.9, 56.7, 2.3
84.5, 198.4, 13.6
50.4, 132.3, 8.3
76.2, 130.9, 8.2
25.6, 59.0, 6.3
67.3, 90.5, 12.1
67.0, 90.4, 14.7
88.7, 53.3, 10.7
96.8, 69.3, 2.8
76.3, 108.0, 12.5
73.0, 75.4, 8.9
36.8, 161.4, 7.8
98.5, 192.3, 3.1
55.4, 177.4, 13.4
90.1, 58.3, 3.8
41.9, 73.7, 6.8
13.6, 160.8, 2.5
49.9, 155.3, 13.1
27.6, 136.1, 1.7
81.5, 195.2, 4.1
66.5, 131.1, 10.3
29.7, 107.0, 5.5
81.7, 153.0, 3.7
83.7, 176.9, 5.9
49.0, 112.5, 1.3
49.2, 180.3, 9.1
62.7, 95.3, 11.6
58.4, 105.6, 4.4
82.4, 103.4, 13.1
17.2, 139.3, 13.8
60.8, 152.8, 1.9
54.0, 174.2, 11.1
9.8, 147.0, 8.4
36.3, 107.3, 7.6
71.7, 174.8, 13.4
4.1, 195.6, 13.6
44.6, 64.6, 4.4
25.7, 53.2, 14.8
57.2, 74.9, 4.3
3.4, 81.2, 6.8
34.1, 59.8, 2.6
8.6, 55.0, 13.5
69.8, 64.2, 7.3
94.9, 98.8, 3.2
23.4, 167.8, 5.7
97.0, 134.7, 7.1
75.1, 196.5, 6.6
46.9, 193.2, 10.5
35.3, 162.3, 3.3
13.9, 152.3, 8.4
25.1, 81.7, 4.8
9.6, 87.9, 2.1
11.2, 104.0, 4.3
1.8, 154.3, 3.7
99.8, 194.6, 1.4
62.2, 192.1, 10.7
63.6, 180.2, 3.8
41.6, 156.7, 7.2
13.2, 126.8, 1.7
15.8, 185.3, 8.3
35.2, 163.3, 6.0
91.1, 54.5, 12.0
55.1, 88.7, 8.2
10.6, 158.4, 7.7
67.2, 179.3, 3.4
50.0, 113.3, 13.3
95.7, 95.0, 2.9
79.3, 170.9, 2.9
93.1, 99.0, 2.4
58.6, 61.6, 1.9
79.4, 177.6, 3.9
82.2, 98.8, 13.2
54.1, 54.1, 5.5
72.7, 84.2, 6.5
38.2, 178.8, 3.1
4.5, 147.4, 10.7
61.6, 64.0, 5.8
2.3, 173.8, 2.7
34.1, 72.4, 6.8
50.3, 56.9, 13.5
13.8, 55.2, 4.6
4.7, 154.3, 3.4
44.0, 143.8, 12.9
81.0, 196.8, 6.1
39.5, 118.3, 2.5
29.5, 198.3, 3.3
74.4, 130.8, 2.1
82.1, 186.2, 8.7
57.9, 71.6, 7.3
52.6, 187.1, 8.9
63.0, 197.5, 7.4
4.0, 162.1, 10.1
35.9, 101.2, 14.6
33.8, 133.5, 1.0
10.5, 172.1, 7.8
69.4, 112.4, 3.8
58.6, 76.8, 10.2
8.3, 137.5, 1.2
93.6, 121.2, 8.5
89.7, 138.9, 9.9
67.7, 135.4, 1.1
1.9, 124.0, 11.0
46.7, 59.2, 10.2
52.4, 159.8, 1.4
42.9, 152.8, 7.0
36.9, 77.9, 6.1
68.5, 117.3, 6.6
98.5, 67.0, 2.0
74.9, 66.3, 1.1
92.2, 80.1, 2.0
